"","x"
"91",0.00533475547729738
"92",0.00787100463472864
"93",0.00782879347835734
"94",0.00457199806863597
"95",-0.00660338811064679
"96",-0.00111713447590578
"97",0.00560290078289841
"98",-0.00217283906789048
"99",0.00522930938994589
"100",0.0110153963866234
"101",-0.00256408075466135
"102",-0.0132353135500249
"103",0.00556957906419758
"104",-0.00692465558225224
"105",0.000443003867020567
"106",-0.000907482205554821
"107",0.00458913230747623
"108",0.00121164848590455
"109",-0.00182712026945505
"110",-0.00123739115130103
"111",0.0086428844273492
"112",-0.00366937585363168
"113",-0.00360149116356921
"114",-0.011768221721265
"115",0.00792172628042174
"116",-0.00634028828710748
"117",0.00527508455325836
"118",-0.00228069230581752
"119",0.00633837015730026
"120",0.00193533810628079
"121",-0.00125977633797321
"122",0.00886443104339074
"123",0.00230235675113025
"124",-0.00599925956979375
"125",-0.00503581180897703
"126",-0.0036634279826627
"127",0.00591800393012017
"128",-0.00824978198545141
"129",-0.00671623703871412
"130",-0.000141626198148264
"131",-0.00110260867311484
"132",0.00266585677338098
"133",0.00536345588118931
"134",-0.0046128896600433
"135",-0.000607733609172476
"136",-0.00253919287408105
"137",0.00224067791234263
"138",0.00629895222939957
"139",-0.00417950490614278
"140",0.0015637431729128
"141",0.00249560889284565
"142",0.00718726670644925
"143",-0.00211446681428668
"144",0.00102470264037637
"145",0.00202349869019652
"146",0.00806879026293089
"147",0.00729471329670978
"148",0.00295887132374559
"149",0.00443383464590786
"150",0.0100837843858384
"151",-0.013918333280922
"152",-0.00800804864555967
"153",0.0186144140094503
"154",0.00324321630163787
"155",-0.00793940152988309
"156",0.00156115903396438
"157",0.00275921929137805
"158",0.00109624352693031
"159",0.000405005016109611
"160",0.00698475980372046
"161",0.00601965427897165
"162",-0.00735504708107318
"163",-0.000648257336071024
"164",0.00459133078943614
"165",0.000695542513976768
"166",0.00637011063714161
"167",-0.00321426695414365
"168",0.00129748706595829
"169",0.00255420351435961
"170",0.00264902244693101
"171",0.00497771378519782
"172",0.00162163760010796
"173",-0.0059974723496983
"174",-0.00095710770209719
"175",0.00426277507675274
"176",0.0052344248133521
"177",0.00519618242452787
"178",-0.000477757736811561
"179",-0.000484066767487229
"180",-0.0049869697885191
"181",0.00456637172856271
"182",-0.00458973840230351
"183",-0.00361400656080666
"184",-0.000889292599439772
"185",0.00198630188656888
"186",-0.00121049219298821
"187",0.00457979444298495
"188",-0.0120604257301756
"189",-0.000228780578345422
"190",0.00753065132329467
"191",-0.00367368285344363
"192",0.00478874873159975
"193",0.00154046660412935
"194",0.00264051904549384
"195",-0.00644119061713813
"196",-0.00600738385937582
"197",0.00138317720613345
"198",-0.00543628041350414
"199",0.00643482327148051
"200",0.00655239265754632
"201",0.00581528350727097
"202",-0.00256101819872429
"203",-0.00325184128724519
"204",-0.00405766835212418
"205",-0.0110731165581001
"206",-0.00491712104280237
"207",-0.00152165581396424
"208",0.00412395343122352
"209",-0.00400891763720792
"210",0.0119204788885089
"211",-0.0011548239364582
"212",-0.0100005284330223
"213",0.00288431173994042
"214",0.00315018203268733
"215",-0.00133726928411649
"216",-0.00458471137039007
"217",-0.00114877551690616
"218",-0.00821222632832829
"219",0.00412839760798
"220",0.00347349922974761
"221",0.000409706306912458
"222",0.00195062785784623
"223",-0.000185536973736832
"224",0.00615677112744193
"225",-0.00479036421627737
"226",0.00597628770243586
"227",-0.0145702454707656
"228",0.00705704869542305
"229",0.00414818875788946
"230",0.00353059522736744
"231",6.72216355752195e-05
"232",0.00490614682422611
"233",0.00930288320855927
"234",-0.00485973748665509
"235",-9.22419719924626e-05
"236",-0.0027158450632672
"237",0.00474480112846702
"238",-0.010414658398473
"239",-0.00604261291957992
"240",0.00500966328008804
"241",-0.00545751387496866
"242",-0.00168957559620943
"243",0.00267262245095945
"244",-0.00337715881810403
"245",0.00287618061240435
"246",-0.000468101780498875
"247",0.00160436135823223
"248",-0.00248594233538365
"249",-0.00743556963897605
"250",-0.000270199569755764
"251",-0.00319693354613411
"252",0.000690761062811151
"253",0.00192206953645599
"254",-0.00747732366971494
"255",-0.00317017610354128
"256",0.00229189224115971
"257",-0.00589859080418196
"258",0.0100120212392248
"259",-0.00297364103584755
"260",0.0113062354839585
"261",-0.00472610247837656
"262",0.00410146217255098
"263",0.000454416342642467
"264",0.00101702764893686
"265",-0.00252155503215498
"266",-0.000955522237023468
"267",-0.00542980297556858
"268",0.000181639233351669
"269",0.000937114487221214
"270",0.00519881755396586
"271",-0.00779191356068789
"272",0.00848017473713865
"273",-0.00231240331901337
"274",0.00272284900773405
"275",-0.00129913669805824
"276",-0.00372557303512898
"277",-0.00121938702037068
"278",0.000917642371364849
"279",0.000834798152699382
"280",0.00298262898718446
"281",-0.00125080337250301
"282",-0.00147320602867837
"283",-0.00485466814937397
"284",0.0102000351129257
"285",0.0138177617968609
"286",-0.0041803009951203
"287",0.00371377347898741
"288",4.66028095978349e-05
"289",0.00667453900034116
"290",0.00360405097944834
"291",0.000954882565559735
"292",0.00261547528535067
"293",0.00425489960179569
"294",0.00462915177023926
"295",-0.00088401872753751
"296",0.00310329826371853
"297",-0.00339657041791516
"298",0.00123708910572793
"299",-0.00547824419203786
"300",-0.0029233320655718
"301",-0.00901623427550117
"302",0.0100443086861688
"303",-0.00402845271579831
"304",-0.000947208493756041
"305",-0.00193509408194279
"306",-0.00156450525483429
"307",0.00408506815500416
"308",0.00203325439153006
"309",-0.0089321178078747
"310",-0.000192227704844356
"311",0.00593160464692148
"312",-0.0100095506459695
"313",0.00494105689006345
"314",-0.00456671862347036
"315",-0.00351677674390575
"316",-0.000601439090175326
"317",-0.000144185667343715
"318",-0.00724347792134532
"319",-0.00598164032649644
"320",-0.0070008972821855
"321",-0.00224439331035002
"322",0.00690642555387801
"323",-0.00358972129467707
"324",0.00291838933268732
"325",-0.00823484244997374
"326",0.000191657398117841
"327",-0.0057656888703365
"328",0.000612856043627328
"329",0.0109896771824581
"330",0.00474748317031009
"331",-0.00127361187176713
"332",-0.00520546628829211
"333",-0.000808552289437188
"334",0.00850978396951866
"335",0.00510972032337441
"336",0.00491144733733568
"337",-0.0103608567549791
"338",-0.000742545121739456
"339",0.00454008037120049
"340",0.00336761212334016
"341",0.00378784987790203
"342",0.000495435605932583
"343",0.00824770123279448
"344",0.000429146682869984
"345",0.0047563560838003
"346",-0.00633405440881996
"347",-0.00472482945871305
"348",0.00442779776192271
"349",0.000633892143709317
"350",-0.000936758513016746
"351",0.00115953507819482
"352",0.0072929636846193
"353",-0.00446888863983628
"354",0.00344149107959835
"355",-0.00156830105462681
"356",-0.0134574419500932
"357",0.00669440411349518
"358",0.00434309693668517
"359",0.0006317605748005
"360",0.000347540198287262
"361",-0.0008434735976153
"362",-0.00187937285123161
"363",-0.00577209560357827
"364",-0.00753457459294355
"365",0.0008334800140224
"366",0.00497418213577828
"367",0.0050876416487984
"368",-0.00945450993185426
"369",-0.0106369198091304
"370",-0.0106083998514389
"371",-0.00585880898505766
"372",0.00277334768092448
"373",0.00392322640752352
"374",-0.00451336822609415
"375",-0.00288862235952494
"376",-0.000627856643435631
"377",0.00909241364591928
"378",0.0038514139895933
"379",-0.00542077271050611
"380",-0.00455035538325506
"381",-0.00673807907715702
"382",0.00640162332780788
"383",0.00306227217106459
"384",-0.00440778916413869
"385",0.00358021706313567
"386",-0.000937297965673977
"387",0.00568964553402178
"388",-0.00758299174213434
"389",0.00270774579696195
"390",0.00277270072995274
"391",0.00169616779502348
"392",-0.000109434925900107
"393",0.00623209463112535
"394",-0.00610565220777154
"395",0.00643683767113801
"396",0.00498261547090954
"397",-0.00307991222806582
"398",0.0096834006416804
"399",-0.00681483499472351
"400",0.00225628888299096
"401",-0.0060893682815548
"402",-0.00332152600929948
"403",-0.00130793929370192
"404",0.00636126799049407
"405",-0.0036579813374828
"406",-0.00385150854839693
"407",0.00269489019988569
"408",0.000867359980401896
"409",-0.00390088448652051
"410",-0.00727251097230691
"411",0.00682101200690051
"412",0.00521185325496823
"413",0.0103875062391202
"414",-0.000551258338960152
"415",-0.00322337286356317
"416",0.00424488630706328
"417",0.00298048061893939
"418",0.000659792353910199
"419",9.2947785177248e-05
"420",0.000385293441490038
"421",-0.0021233960398869
"422",-0.00401085810132831
"423",0.0047388822780208
"424",0.00221917943335897
"425",-0.00198248471746429
"426",6.58212707390389e-05
"427",-0.00928277043047765
"428",0.00606200174078564
"429",0.00130005035731301
"430",0.00164230936624672
"431",-0.0086546652765614
"432",9.10926344454985e-06
"433",0.00378339600899022
"434",-0.00462797298314384
"435",-0.00517122912657191
"436",0.00237068356925744
"437",0.00199319860394837
"438",-0.000667942320685081
"439",-0.00166670766000139
"440",0.00480714029032007
"441",0.00643512273514291
"442",0.00370031354713615
"443",-0.00245818478425678
"444",-0.00651020765767731
"445",0.00418878070010001
"446",-0.00408384628183452
"447",0.00675193309263968
"448",0.00496304591210704
"449",0.00815793248497167
"450",-0.000207780108083066
"451",-0.000764714625059523
"452",0.00796996235831972
"453",-0.00231981180294676
"454",-0.00369965179128123
"455",-0.00356073421417173
"456",0.00276714545021313
"457",0.00573020204079127
"458",0.00141653661063365
"459",-0.000627661331374326
"460",0.0116842866646394
"461",0.0127701469851993
"462",0.00464397620626845
"463",-0.00541171429441811
"464",-0.00235677789247231
"465",-0.00722068997578475
"466",0.000511606356539259
"467",-0.000868984637327496
"468",0.00640150554878906
"469",-0.000115211694172545
"470",-0.0145415907874276
"471",-0.00319202250549702
"472",-0.00977354335051617
"473",-0.00510973989017724
"474",-0.00628551567468174
"475",0.012290729576466
"476",0.00202804810865104
"477",0.00437489760742485
"478",-0.000955525334187868
"479",0.00281895567514084
"480",-0.00277364770213021
"481",-0.00247573387766446
"482",0.0100403989888843
"483",-0.00224864962085863
"484",0.00904547078652894
"485",-0.00176638721643155
"486",0.00755852208633072
"487",-0.000499259970755809
"488",-0.000407988780443478
"489",0.00448923685835512
"490",0.000413536998690078
"491",0.00249574313648498
"492",-0.00198223371665808
"493",0.00291655940476843
"494",-0.00440016344704657
"495",-0.00457777613840935
"496",0.00394627098084647
"497",0.0116733229681383
"498",-0.00279514585234667
"499",0.000417468615619458
"500",-0.010132653665167
"501",0.00700400410991796
"502",-0.0137336555183804
"503",0.0013762992368796
"504",0.00226020469427052
"505",-0.00180780755924604
"506",0.00156976829526438
"507",0.00522196907076585
"508",0.00561570071878495
"509",0.0058143618751878
"510",0.000571059321491125
"511",0.00419319059306261
"512",0.0038382584558784
"513",-0.000428073663447858
"514",-0.00464931327471267
"515",0.00398662483927941
"516",-0.0111646114182438
"517",-0.000347037837427836
"518",0.00234505299805895
"519",-0.00890908531899097
"520",0.001916619893848
"521",-0.00342765089751554
"522",0.00180093309026701
"523",-0.000281727435763253
"524",0.00255980868699128
"525",-0.00227193855702115
"526",0.000174179071675957
"527",-0.00610931436226152
"528",-0.00292128624146737
"529",0.010416834269601
"530",0.00190314862422312
"531",0.00887272017625582
"532",0.00826794650866309
"533",-0.00649673558228032
"534",0.00414956264388665
"535",-0.00894016471279736
"536",0.00548179702686658
"537",-0.0018992517580823
"538",0.0118373216732404
"539",0.00799851729276204
"540",-0.0117227042241099
"541",-0.00869723953386775
"542",-0.0042649527579136
"543",-0.0056200686200844
"544",0.00985096754143102
"545",0.00548210317906952
"546",-0.00349997480564287
"547",0.000618787109772995
"548",0.00344127998629623
"549",-0.00179255017613295
"550",-0.010285403941256
"551",0.00377690873344907
"552",0.000137878569563331
"553",0.00455186213211326
"554",0.00298359634135899
"555",0.000323357065898009
"556",-0.00100749312451719
"557",-0.00457904288531939
"558",-0.00710427134644031
"559",0.00260284571756076
"560",0.00846881657543744
"561",-0.003858123069236
"562",-0.00498469222252436
"563",0.00124948551954827
"564",-0.00370177168025256
"565",0.00722168157945725
"566",-0.00693288371355874
"567",-0.00961774862341258
"568",0.00410009407463653
"569",0.00337414427111352
"570",0.00691476421182754
"571",0.00515131670034639
"572",-0.0101681609409088
"573",0.00940998037403334
"574",0.00848631210024467
"575",-0.0066378212797279
"576",-0.000537949817364574
"577",-0.00481596471878517
"578",0.00261328380337259
"579",-0.00022064915934187
"580",-0.00585609456469584
"581",-0.0029024504661343
"582",0.00424462401643532
"583",-0.00625899282050538
"584",-0.00254293087624658
"585",0.00139517581765553
"586",-0.00170146139843109
"587",0.00895162156661864
"588",-0.00838744463194141
"589",0.00694521655102503
"590",-0.000954192591134305
"591",-0.00933729850187477
"592",6.04224974195195e-06
"593",0.00942798243408622
"594",0.0023196792239952
"595",-0.000457494886047246
"596",-0.00985447978037952
"597",0.00216301516616043
"598",-0.00559063341375052
"599",-0.00375235997344276
"600",0.000340247958093059
"601",0.00161437836302345
"602",0.00423624982292628
"603",0.00172456134965762
"604",0.00499248363139289
"605",-0.0038886726668941
"606",-0.00314717679144508
"607",0.00215463013040485
"608",0.00390214559417978
"609",-0.00167560868717123
"610",-0.00189611240955159
"611",0.00571149859798707
"612",0.00173835058610239
"613",-0.000329947653468206
"614",0.00963584834192874
"615",0.000402816751024645
"616",0.00138904427867389
"617",0.0018246998105812
"618",0.00557539773077601
"619",-0.00709709850473035
"620",0.00370284418867595
"621",-0.00535991290401891
"622",-0.00361731763200539
"623",0.00143987709693813
"624",-0.0070503756573745
"625",0.00431239076188446
"626",1.19608269945045e-05
"627",-0.0110680157823497
"628",-0.00340595998024895
"629",0.00308527964074935
"630",-0.00255207936485267
"631",-0.000433865792259863
"632",0.0101650334863251
"633",-0.00972864755853466
"634",-0.00220084333170232
"635",0.00418719527151806
"636",0.00106650458143339
"637",-0.00869856680390566
"638",0.00344814187670092
"639",0.00778109380382118
"640",0.00924582363339914
"641",0.00521467722642428
"642",-0.00123258753296932
"643",0.00244863611793006
"644",0.00195781385180364
"645",0.00375312477916701
"646",0.000547052656013614
"647",0.00212658335372403
"648",-0.00112938157450762
"649",0.00499192862974517
"650",0.00112284348341882
"651",0.0104509119771541
"652",-0.000662091708305308
"653",0.000833677521010007
"654",-0.00185976857418272
"655",-0.00712012564750743
"656",0.0015453137408877
"657",-0.000503023797589315
"658",-0.00155029471142538
"659",-0.00547430430280619
"660",-0.000317732638644022
"661",-0.0130617065424182
"662",-0.00304759253663843
"663",0.00681574200747121
"664",0.00348712503933797
"665",0.00218173337547505
"666",0.000873379579141061
"667",-0.00454315900611202
"668",0.00210784059804083
"669",-0.00781488680606392
"670",-0.00124109096388666
"671",-0.00279685471544809
"672",-0.00306282447591305
"673",-0.000711118837121129
"674",-0.0087041634914509
"675",-0.00949270071951061
"676",0.00334304010417458
"677",0.00286783026372901
"678",0.00464096425328229
"679",0.00156258212730489
"680",-0.00275422783861993
"681",-0.000450400783681058
"682",-0.00452994415475119
"683",-0.00301318063293581
"684",-0.00536214085039907
"685",-0.00105511058880561
"686",-0.00132968621423621
"687",-0.00256328202416578
"688",0.000711903906453981
"689",-0.00647400473562852
"690",0.00536042591268763
"691",0.0110768770659558
"692",-0.00746458635742879
"693",-0.00606118462465929
"694",0.00614055203694542
"695",0.00434836605513215
"696",-0.00083177391849705
"697",-0.00676294892727559
"698",-0.00578485964500164
"699",-0.00371669850697011
"700",0.00156851724287872
"701",0.0082067203634717
"702",-0.000173252373474923
"703",-0.00319685530501096
"704",0.0013685147522477
"705",-0.0088453246606375
"706",0.000306514577025112
"707",0.000576560462571897
"708",0.00392194846678999
"709",-0.00314466686965253
"710",0.00510059047203175
"711",0.00783568811838721
"712",0.00766217188129834
"713",0.00194455078118924
"714",0.00934587533332306
"715",0.00158691387842115
"716",-0.00447914534665982
"717",0.00468803800121198
"718",-0.00635430313775373
"719",0.00702059326591516
"720",0.00037700309768067
"721",0.00958895482428227
"722",0.00751013305711495
"723",-0.00160315837836652
"724",-0.00634779433779617
"725",0.0167142173758673
"726",0.00173936837615781
"727",0.000614236819245153
"728",0.00448186225840361
"729",-7.75309111496193e-05
"730",-0.00251049575666395
"731",-0.00144398921627003
"732",0.000574303492847281
"733",0.0017166506384466
"734",-0.00836912125327684
"735",0.00686858644171711
"736",-0.00551303953403304
"737",-0.0087624897547945
"738",-0.0053796243152698
"739",-0.0101032507392625
"740",-0.00688095161683456
"741",-0.00251340075651177
"742",-0.00382756232268534
"743",-0.0103292132514458
"744",0.000552199230342319
"745",-0.00213953149931153
"746",0.00237362837414363
"747",-0.00837087181048423
"748",-0.000138438889102849
"749",-0.0107229867458679
"750",0.00827080831039883
"751",0.00712746546610728
"752",-0.0050574811177969
"753",0.0104136283074451
"754",0.0158661280289429
"755",-0.00253640444451183
"756",-0.00756304126665065
"757",0.00201910432969716
"758",0.000380542162517514
"759",0.0100216129876381
"760",0.00342654419796504
"761",0.00114532700832367
"762",-0.00974665276171617
"763",-0.000830338061710125
"764",-0.00385654928610628
"765",0.0103709938126223
"766",-0.00280434625514365
"767",-0.00176310605644735
"768",0.00377454860382832
"769",0.008366905433328
"770",-0.00939355900655115
"771",0.00502183045113739
"772",-0.00057422337031955
"773",-0.00860783523311387
"774",0.00128670211807165
"775",-0.00150318451514424
"776",0.00542229272198344
"777",0.00234361994641282
"778",-0.00648594626188539
"779",0.00425480282448315
"780",-0.00805142433725261
"781",0.00172631568748628
"782",0.00307486270034388
"783",-0.00433389411811414
"784",0.00594284744660415
"785",-0.00869668436764876
"786",0.0104621464196104
"787",-0.000807152044749069
"788",-0.0112022827466961
"789",-0.0034374077439371
"790",0.00705581773666524
"791",5.48032675517073e-05
"792",-0.00229467712735233
"793",0.00321559169428964
"794",-0.00269204782750538
"795",0.00141613756036531
"796",-0.00758200651864864
"797",0.00228651417439627
"798",-0.00847579160964067
"799",0.00738009753713899
"800",-0.004364180735044
"801",0.00356197050092729
"802",0.00265608778447161
"803",-0.00581648664118534
"804",-0.00213659371302607
"805",-0.00160661898028831
"806",0.000884210323128393
"807",0.00370926674733831
"808",0.000958512387752222
"809",-0.0119174301715925
"810",-0.000235879465528107
"811",-0.00959553006396651
"812",-0.0113493187425432
"813",6.76484842395388e-05
"814",-0.00119937002473105
"815",-0.0042281362614622
"816",0.00573753968314551
"817",-0.00324520030936199
"818",0.00740902243564521
"819",7.80335044500846e-05
"820",0.000728871203787199
"821",-0.00918602420318968
"822",0.00408409116017508
"823",0.00306893828370258
"824",0.00663532312921941
"825",0.00621784657219607
"826",-6.56609019116886e-05
"827",0.000967490139247182
"828",0.00321256116989689
"829",0.00033828751533014
"830",-0.00429785129008045
"831",-0.0137412692495456
"832",0.00786088207906868
"833",-0.00104346638001121
"834",0.0018344302032316
"835",-0.00196649346729243
"836",-0.00190920975780946
"837",0.00627070124678661
"838",-0.0061004469989845
"839",-0.0043743329671281
"840",-0.00634928861841099
"841",-0.0121382360299992
"842",0.00375490674633741
"843",-0.00377555918783956
"844",0.00158734450446821
"845",-0.00754444233784324
"846",0.0103982770492165
"847",0.00621505540251105
"848",-0.0090626300771502
"849",0.00205184936215114
"850",-0.00493379893358362
"851",-0.00160351600733456
"852",-0.00634207586301655
"853",0.00676804278805874
"854",-0.0108316119306932
"855",-0.00574689373510951
"856",-0.000800812233706566
"857",0.0018094769855466
"858",0.00174146949390546
"859",-0.00941234830063393
"860",-0.00233499140297891
"861",0.00249701480475811
"862",0.018126173117238
"863",0.00476710961090971
"864",0.00466939991973771
"865",0.00046887184830107
"866",-0.00929501882784044
"867",-0.00490143292188245
"868",0.00235084536588512
"869",-0.00669029747385669
"870",0.00277078342618274
"871",-0.00271584860669074
"872",-0.0058751485096816
"873",0.00320350291483356
"874",0.00452744105631007
"875",0.00112487178633863
"876",0.00234788746664215
"877",0.00459620373341297
"878",0.0102325200375686
"879",0.00102015264252673
"880",-0.00534154159440716
"881",0.000250207389919505
"882",-0.00074382894969957
"883",-0.00647347053018956
"884",0.00135448628417996
"885",-0.0049651481578294
"886",-0.0084396873210096
"887",-0.00707644273891571
"888",-0.000895915514329503
"889",0.00451558105366141
"890",0.0039065913856149
"891",-0.00109954573636358
"892",-0.00496232824473025
"893",0.00367528844059251
"894",0.00458618556366048
"895",-0.00336139200651057
"896",0.00393171172596596
"897",0.00682355718481323
"898",0.0025267761008484
"899",-0.00223018006223168
"900",0.00227431576078098
"901",0.0056960617842183
"902",0.00438067350755488
"903",-0.000163773219773098
"904",0.0163278820983781
"905",0.00409132714066679
"906",0.00194272275523491
"907",0.00248916398450861
"908",0.000577181880852234
"909",0.00159783116398081
"910",-0.00142826178082402
"911",-0.00117055916831034
"912",-0.000421876984446581
"913",-4.45640674110059e-05
"914",-0.0109762749295943
"915",0.00199572739245
"916",0.00272473764949974
"917",0.00104542342929769
"918",-0.0008871125411624
"919",0.00097735447974352
"920",0.000591208399137607
"921",-0.00566564866422969
"922",0.00245180574081105
"923",-0.000672847371658743
"924",0.00205268938268755
"925",-0.0014859418626569
"926",-0.00694390431209391
"927",-0.00174689403742415
"928",-0.00471474030803168
"929",0.0056462523389485
"930",-0.0114252803401758
"931",0.00102635324480016
"932",0.00655103607717848
"933",-0.00358678729534179
"934",0.0113044218934229
"935",0.00206352804662075
"936",0.000637067587282475
"937",-0.00251924703344882
"938",0.00389445578621333
"939",0.000803177411743861
"940",-0.00226782160630741
"941",0.00994711283122311
"942",-0.00143383102558881
"943",-0.00717220326368705
"944",-0.00596553315072705
"945",-0.00241280773586065
"946",0.00144649604166944
"947",-0.0058052299814529
"948",-0.00856018838864156
"949",0.00350757335817492
"950",0.0020508263188219
"951",-0.0017549871434837
"952",-3.56161073086765e-05
"953",-0.003089184938466
"954",8.78482900613515e-06
"955",0.00453534672239415
"956",0.00154317496203129
"957",-0.0126820190808646
"958",-0.011016154465038
"959",0.00688986054222274
"960",0.00192747601151535
"961",-0.0073334787938212
"962",0.00338153598608718
"963",-0.00311056578146617
"964",-0.00373594090829827
"965",0.000495744334220686
"966",0.00330414813319568
"967",0.00454491902698397
"968",-0.00502543907297077
"969",-0.0044459883727029
"970",-0.00258666115228395
"971",0.00158654747241701
"972",0.00194900210480355
"973",0.000736069455138679
"974",-0.00215744571575647
"975",-0.000534177268949331
"976",-0.00118775452811375
"977",0.0038647309431221
"978",4.93273481060649e-05
"979",-0.00592610250035661
"980",-0.00365572480518949
"981",2.04780997264296e-05
"982",0.00955454407960129
"983",-0.0042266270103353
"984",-0.00728932491721183
"985",0.00473215731598416
"986",0.0043310026159272
"987",-0.00333252480718359
"988",-0.00848082957597181
"989",-0.00294572626747329
"990",0.00866588822700271
"991",0.0115827574195439
"992",-0.00925565620886005
"993",-0.00395631316365075
"994",0.00305388034255729
"995",0.00837464180724522
"996",0.000568760932778301
"997",-0.00454428593699425
"998",-0.00117290114272611
"999",-0.0107590433778384
"1000",0.00854249062039883
